北投路二段捷運北投站公園南側,121.4984759,25.13149849
北投路二段13號,121.4990076,25.13093895
北投路二段大興街,121.4996546,25.1302425
北投路一段大業路280巷,121.5004321,25.12767478
北投路一段三合街二段,121.5007419,25.12620066
中央南二段三合街二段,121.5004388,25.12614933
崇仁路一段三合街二段,121.5014901,25.12636649
磺港路三合街二段,121.5034209,25.12667697
公館路三合街二段,121.507532,25.12757854
中和街秀山路,121.4929419,25.14544324
永興路大同街,121.4992421,25.13850015
中和街復興四路,121.4994243,25.14127238
中和街永興路,121.501019,25.13972508
中和街雙全街,121.501483,25.13925805
中和街珠海路,121.5025236,25.13829097
中央北二段文化三路,121.496117,25.13652165
中央北二段95巷,121.4953248,25.13689264
中央北二段豐年路二段,121.4929697,25.13786406
中央北二段稻香路,121.4911847,25.13852245
中央北二段329、333號,121.4891825,25.1384354
中央北二段新興路,121.4867537,25.13830593
中央北三段40巷,121.4856016,25.13820769
中央北三段53巷,121.4851562,25.1381079
中央北三段148巷,121.482833,25.1371065
中央北三段168巷,121.4821229,25.1369468
中央北三段220巷,121.4806936,25.13623429
中央北三段252巷,121.479884,25.13580433
中央北四段18、30巷,121.478413,25.13520895
中央北四段桃源國中,121.4774068,25.13450983
中央北四段一心路,121.4748551,25.1325388
中央北四段316巷,121.4727054,25.13082277
中央北四段404巷,121.4709339,25.12943109
中央北四段456巷,121.4698393,25.12878092
中央北四段一德街,121.4688987,25.12841417
中央北四段515巷(立功街),121.4683674,25.12819786
中央北四段541巷,121.4676378,25.12779192
中央北四段577巷,121.4666656,25.12716427
中央北四段學園路,121.465939,25.12661396
中央北四段自立路,121.4655217,25.12600978
中央北四段595號,121.4649438,25.12421737
學園路臺北藝術大學,121.4659433,25.12982728
學園路臺北城市科技大學,121.4672245,25.133008
懷德街榮華三路,121.519823,25.11422659
懷德街東陽街,121.5194605,25.11231424
洲美快速道13號道路,121.4988009,25.11184377
洲美街洲美運動公園,121.4990859,25.10918906
洲美街洲美焚化爐,121.4990264,25.10833916
洲美街洲美焚化爐旁150M,121.4990927,25.10658447
洲美街5巷,121.5091776,25.09765325
吉利街尊賢街,121.5065123,25.11854624
立農街一段187巷,121.5037571,25.12003911
石牌路一段33、39巷,121.51024,25.11299563
石牌路一段致遠二路,121.5122041,25.11399638
石牌路一段石牌國中,121.5142318,25.11481622
石牌路一段西安街二段,121.5148809,25.11512097
石牌路二段東華街二段,121.5152249,25.11536918
石牌路二段裕民一路,121.5162075,25.11673938
石牌路二段99巷,121.5169332,25.11773786
石牌路二段130巷,121.5175023,25.11805241
石牌路二段立農街二段,121.5187715,25.11878613
石牌路二段榮總正門,121.5199538,25.11868047
石牌路二段天母西路,121.5219793,25.11923613
石牌路二段322號(致德樓),121.5227388,25.11996541
石牌路二段榮總6號門(身障重建中心),121.5228347,25.12082548
石牌路二段324巷,121.5238091,25.12199187
天母西路117巷,121.5231875,25.1188868
石牌路二段天母北路(行義路),121.5259578,25.12383276
行義路10巷,121.526227,25.12466905
行義路同德街,121.5270239,25.12531145
行義路154巷,121.5280468,25.13059362
行義路186巷,121.528491,25.13273839
行義路泉源路,121.5267491,25.14388474
泉源路惇敘高中,121.5271292,25.14441636
東昇路泉源路,121.5230097,25.14586866
立農街二段陽明大學,121.5132105,25.11894892
崇仁路一段公館路,121.5028976,25.12268714
公館路大興街,121.5046277,25.13107374
公館路334巷(單閃),121.505289,25.12376234
公館路228巷,121.5079759,25.1264766
中央南一段光明路(公館路),121.5016479,25.13329705
致遠二路71巷,121.5116015,25.11560719
致遠二路實踐街,121.5116205,25.11528292
光明路181號(郵局),121.5032108,25.13569676
光明路中山路(北側),121.5042436,25.13685284
光明路中山路(南側),121.5043125,25.1364178
大興街清江路,121.5020379,25.13078203
磺港路大興街,121.5036601,25.13092053
磺港路北投區公所,121.5030989,25.13259416
磺港路崇仁路一段155巷,121.5029761,25.12389139
崇仁路一段155巷,121.5021823,25.12366063
陽明路24巷(單閃),121.5494129,25.14905336
陽明路38巷(建國街),121.5495891,25.14975633
陽金公路陽明路一段(中山樓),121.5500301,25.15120187
陽金公路勝利街(湖山路),121.5472438,25.15235687
陽金公路第二停車場(遊客中心),121.5460865,25.15524824
陽金公路竹子湖派出所,121.5400503,25.16757193
立農街二段202巷,121.5142726,25.11884221
珠海路登山路,121.5101234,25.14184776
稻香路新興路,121.489625,25.14106842
稻香路秀山路,121.4903288,25.14187865
稻香路樹林路,121.4900401,25.14241854
稻香路石仙路,121.4890783,25.14265854
秀山路26號,121.4908385,25.14308136
知行路關渡國中,121.4670158,25.12003311
關渡路知行路316巷,121.4695159,25.12235998
關渡路知行路,121.4690245,25.11840042
關渡路66號(自然公園),121.46913,25.1193597
關渡路知行路260巷,121.4693239,25.12081699
立德路立功街,121.4716663,25.12533392
立功街55巷,121.4690766,25.12467596
立功街86號,121.4700983,25.12597265
光明路育仁路,121.4988045,25.13230817
光明路溫泉路,121.5023923,25.13443155
育仁路37、54號,121.4981623,25.13323036
大興街23、24巷,121.4985193,25.12997535
中央南一段大興街,121.5011458,25.13063334
中央南一段崇仁路一段,121.5011868,25.12832937
裕民六路裕民二路33巷,121.5176632,25.11527583
濱江街457巷,121.5643214,25.07056619
濱江街432號,121.5579627,25.07192801
八德路四段慈祐宮,121.5777311,25.0509293
八德路三段186巷,121.5562597,25.0480363
八德路二段410、437巷,121.5468484,25.04821149
八德路三段敦化北路,121.5488747,25.04821226
八德路三段8巷12巷52弄,121.5496956,25.04615506
八德路三段北寧路,121.5525838,25.04819086
八德路三段寧安街,121.5541958,25.04821468
八德路三段145巷,121.5550798,25.04813312
八德路三段155巷光復北路60巷(單閃),121.5550756,25.04979985
